,Unnamed: 0,categories,deals,display_phone,gift_certificates,id,image_url,is_claimed,is_closed,location_address,location_city,location_coordinate_latitude,location_coordinate_longitude,location_country_code,location_cross_streets,location_display_address,location_geo_accuracy,location_neighborhoods,location_postal_code,location_state_code,menu_date_updated,menu_provider,mobile_url,name,phone,rating,rating_img_url,rating_img_url_large,rating_img_url_small,review_count,snippet_image_url,snippet_text,url
768,8,"[[Art Museums, artmuseums]]",,+1-415-357-4000,,san-francisco-museum-of-modern-art-san-francisco-6,https://s3-media3.fl.yelpcdn.com/bphoto/MwE3JqHmWsT7a8T_bHr8Fw/ms.jpg,True,False,[151 3rd St],San Francisco,37.785716,-122.40105,US,Minna St & Masset Pl,"[151 3rd St, Financial District, San Francisco, CA 94103]",9.5,"[Financial District, SoMa]",94103.0,CA,,,https://m.yelp.com/biz/san-francisco-museum-of-modern-art-san-francisco-6?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,San Francisco Museum of Modern Art,4153574000.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,178,https://s3-media2.fl.yelpcdn.com/photo/7vD6kqwtpnCuGbhRlAnvRw/ms.jpg,"Oh MOMA - job well done on this amazing upgrade!!!

Been going here since I was in middle school (yep, just dated myself!) and to see seven floors of...",https://www.yelp.com/biz/san-francisco-museum-of-modern-art-san-francisco-6?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
769,9,"[[DJs, djs], [Karaoke, karaoke]]",,+1-925-451-2002,,bay-area-dj-and-karaoke-event-services-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/s9TjMKhil00C2RkVaKTKwA/ms.jpg,True,False,[],San Francisco,37.7885306821,-122.402249362,US,,"[Financial District, San Francisco, CA 94103]",9.5,"[Financial District, SoMa]",94103.0,CA,,,https://m.yelp.com/biz/bay-area-dj-and-karaoke-event-services-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Bay Area DJ and Karaoke Event Services,9254512002.0,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,12,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/189f2ca1fe8c/assets/img/default_avatars/user_medium_square.png,"Let me start by saying that my co-workers LOVE karaoke. 

Joey was referred to me by one of my co-workers who frequents a local karaoke spot where Joey...",https://www.yelp.com/biz/bay-area-dj-and-karaoke-event-services-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
770,10,"[[Jazz & Blues, jazzandblues]]",,,,jazz-at-pearls-san-francisco-2,,False,False,[Columbus Ave  256],San Francisco,37.7976418,-122.406044,US,,"[Columbus Ave  256, Chinatown, San Francisco, CA 94133]",8.0,[Chinatown],94133.0,CA,,,https://m.yelp.com/biz/jazz-at-pearls-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Jazz at Pearl's,,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,1,,,https://www.yelp.com/biz/jazz-at-pearls-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
771,11,"[[Festivals, festivals]]",,+1-530-274-4900,,zap-zinfandel-experience-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/bcoN5C55j69nt90tJcfrOg/ms.jpg,True,False,[Pier 27],San Francisco,37.8054432,-122.4011355,US,,"[Pier 27, Embarcadero, San Francisco, CA 94101]",9.5,"[Embarcadero, North Beach/Telegraph Hill]",94101.0,CA,,,https://m.yelp.com/biz/zap-zinfandel-experience-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,ZAP Zinfandel Experience,5302744900.0,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,33,https://s3-media1.fl.yelpcdn.com/photo/k6BDP_B_F_QCUgWeXqcXyw/ms.jpg,"If you think that all wine events are for wine snobs, think again.  The Zinfandel Festival is a down-home, fun event that any wine drinker should love.  On...",https://www.yelp.com/biz/zap-zinfandel-experience-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
772,12,"[[Nightlife, nightlife]]",,+1-415-543-2561,,club-envy-san-francisco,,False,False,[525 Howard Street],San Francisco,37.78795,-122.39648,US,,"[525 Howard Street, Financial District, San Francisco, CA 94105]",8.0,"[Financial District, SoMa]",94105.0,CA,,,https://m.yelp.com/biz/club-envy-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Club Envy,4155432561.0,2.0,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/b561c24f8341/ico/stars/v1/stars_2.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c00926ee5dcb/ico/stars/v1/stars_large_2.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a6210baec261/ico/stars/v1/stars_small_2.png,3,https://s3-media2.fl.yelpcdn.com/photo/uU8P5FcKLaSP6MFzPDuPWw/ms.jpg,"Its rally easy to get in and there was a lot of room in there.  You can always find open spaces but they seriously need to reconsider their pricing.

If you...",https://www.yelp.com/biz/club-envy-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
773,13,"[[Burgers, burgers]]",,+1-415-495-2266,,bistro-burger-san-francisco-5,https://s3-media4.fl.yelpcdn.com/bphoto/tksSX6-6DlVQp5VpOCEyjA/ms.jpg,True,False,"[Westfield San Francisco Centre, 865 Market St]",San Francisco,37.78394,-122.40715,US,,"[Westfield San Francisco Centre, 865 Market St, Union Square, San Francisco, CA 94103]",8.0,"[Union Square, SoMa]",94103.0,CA,,,https://m.yelp.com/biz/bistro-burger-san-francisco-5?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Bistro Burger,4154952266.0,2.5,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,299,https://s3-media1.fl.yelpcdn.com/photo/6yXBcw6qlUud5zOiyo_sLw/ms.jpg,"Great option in the food court if you just want a quick burger fix. Your order will come out in about 5-10 minutes, so it's also nice if you're trying to...",https://www.yelp.com/biz/bistro-burger-san-francisco-5?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
774,14,"[[American (Traditional), tradamerican]]",,+1-415-982-3097,,cable-car-cafe-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/e8Ef-NbFXZY39vnG2XI63A/ms.jpg,False,False,[519 Powell St],San Francisco,37.7894845,-122.408827,US,Anson Pl & Sutter St,"[519 Powell St, Union Square, San Francisco, CA 94108]",8.0,[Union Square],94108.0,CA,,,https://m.yelp.com/biz/cable-car-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Cable Car Cafe,4159823097.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,209,https://s3-media1.fl.yelpcdn.com/photo/xs-WCjqmaxUVJaDBw6YIAA/ms.jpg,This is a pretty solid place if you're looking for breakfast or brunch. Came here with my mom and sister and all 3 of us loved what we ordered; berry...,https://www.yelp.com/biz/cable-car-cafe-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
775,15,"[[American (New), newamerican]]",,+1-415-956-2640,,harrow-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/JXRpU1xsD6WlQncTFrSVrA/ms.jpg,True,False,[357 Kearny St],San Francisco,37.7915001,-122.4043808,US,Bush St & Pine St,"[357 Kearny St, Chinatown, San Francisco, CA 94108]",8.0,[Chinatown],94108.0,CA,,,https://m.yelp.com/biz/harrow-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Harrow,4159562640.0,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,154,https://s3-media2.fl.yelpcdn.com/photo/YnRdhGBd9e0CwfugvKSHFw/ms.jpg,"$14 for a fresh salad with pulled chicken breast? Given it's the financial district and SF, the price isn't bad and the ingredients are above par-...",https://www.yelp.com/biz/harrow-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
776,16,"[[Jazz & Blues, jazzandblues], [Musicians, musicians], [Party & Event Planning, eventplanning]]",,+1-415-787-2001,,the-golden-gate-jazz-trio-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/M0fyc7LGZBu1VZIGnfIy7w/ms.jpg,True,False,[],San Francisco,37.79677,-122.3987,US,,"[Financial District, San Francisco, CA 94111]",5.0,[Financial District],94111.0,CA,,,https://m.yelp.com/biz/the-golden-gate-jazz-trio-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,The Golden Gate Jazz Trio,4157872001.0,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,6,https://s3-media3.fl.yelpcdn.com/photo/GgQf1GDu3fhVo-gYsPWNpQ/ms.jpg,"Peter and the guys from Golden Gate Jazz played at our wedding, and made our night incredibly warm, memorable, and FUN!  We had several requests for the...",https://www.yelp.com/biz/the-golden-gate-jazz-trio-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
777,17,"[[Cinema, movietheaters]]",,+1-415-776-2388,,presidio-theatre-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/rUYjDpCEb3ivAMeXnxY5pw/ms.jpg,True,False,[2340 Chestnut St],San Francisco,37.8003768921,-122.441970825,US,Scott St & Divisadero St,"[2340 Chestnut St, Marina/Cow Hollow, San Francisco, CA 94123]",8.0,[Marina/Cow Hollow],94123.0,CA,,,https://m.yelp.com/biz/presidio-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Presidio Theatre,4157762388.0,3.0,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/34bc8086841c/ico/stars/v1/stars_3.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/e8b5b79d37ed/ico/stars/v1/stars_large_3.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/902abeed0983/ico/stars/v1/stars_small_3.png,136,https://s3-media4.fl.yelpcdn.com/photo/WKiJJjlb0_VTTjjOXBgHnQ/ms.jpg,"I love this place. Have lived in the Marina right around the corner from it for 13 years and the staff is polite, courteous and quick to deliver.  If you...",https://www.yelp.com/biz/presidio-theatre-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
778,18,"[[Performing Arts, theater]]",,,,jack-kerouac-alley-san-francisco,https://s3-media1.fl.yelpcdn.com/bphoto/60lcj-Gq7at_RtsJwxY0aQ/ms.jpg,False,False,[257 Columbus Ave],San Francisco,37.7975285771,-122.406622053,US,Broadway St & Jack Kerouac Aly,"[257 Columbus Ave, Chinatown, San Francisco, CA 94133]",9.5,[Chinatown],94133.0,CA,,,https://m.yelp.com/biz/jack-kerouac-alley-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Jack Kerouac Alley,,4.5,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/99493c12711e/ico/stars/v1/stars_4_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/9f83790ff7f6/ico/stars/v1/stars_large_4_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a5221e66bc70/ico/stars/v1/stars_small_4_half.png,15,https://s3-media1.fl.yelpcdn.com/photo/Fb1y4KYbOIVcvY4YzppuKQ/ms.jpg,I'm surprised it's not world famous.,https://www.yelp.com/biz/jack-kerouac-alley-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
779,19,"[[Social Clubs, social_clubs]]",,+1-415-782-0680,,table-for-six-san-francisco-2,https://s3-media2.fl.yelpcdn.com/bphoto/fyWDYO3wPJwEKLdJwSBQFg/ms.jpg,True,False,"[291 Geary St, Ste 306]",San Francisco,37.78718,-122.40793,US,Powell St & Stockton St,"[291 Geary St, Ste 306, Union Square, San Francisco, CA 94102]",8.0,[Union Square],94102.0,CA,,,https://m.yelp.com/biz/table-for-six-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Table For Six,4157820680.0,2.0,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/b561c24f8341/ico/stars/v1/stars_2.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c00926ee5dcb/ico/stars/v1/stars_large_2.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/a6210baec261/ico/stars/v1/stars_small_2.png,27,https://s3-media2.fl.yelpcdn.com/photo/F9IzyE-8Lyz-7CFp10rNzQ/ms.jpg,"I was a member several years back. I enjoyed there program. 
I met dated, got engaged , then married my husband Robert. 
We are both happy we joined!",https://www.yelp.com/biz/table-for-six-san-francisco-2?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
780,0,"[[Dance Clubs, danceclubs]]",,+1-415-863-3977,,sebastien-entertainment-san-francisco,,False,False,[3130 Steiner Street],San Francisco,37.7983856201,-122.437232971,US,Filbert St & Pixley St,"[3130 Steiner Street, Marina/Cow Hollow, San Francisco, CA 94123]",8.0,[Marina/Cow Hollow],94123.0,CA,,,https://m.yelp.com/biz/sebastien-entertainment-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Sebastien Entertainment,4158633977.0,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,1,https://s3-media2.fl.yelpcdn.com/photo/ByKNTkHtLktd7ctgrqumJw/ms.jpg,You can always count on Sebastien Entertainment to have the most upscale venues and people.,https://www.yelp.com/biz/sebastien-entertainment-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
781,1,"[[Fast Food, hotdogs], [Burgers, burgers]]",,+1-415-543-2595,,mcdonalds-san-francisco-27,https://s3-media2.fl.yelpcdn.com/bphoto/GbQ4z_jFFk7h-qmtK0Yxdg/ms.jpg,False,False,[609 Market St],San Francisco,37.7888755798,-122.401382446,US,New Montgomery St & Montgomery St,"[609 Market St, Financial District, San Francisco, CA 94105]",8.0,"[Financial District, SoMa]",94105.0,CA,1472552940.0,single_platform,https://m.yelp.com/biz/mcdonalds-san-francisco-27?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,McDonald's,4155432595.0,2.5,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c7fb9aff59f9/ico/stars/v1/stars_2_half.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/d63e3add9901/ico/stars/v1/stars_large_2_half.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/8e8633e5f8f0/ico/stars/v1/stars_small_2_half.png,130,https://s3-media2.fl.yelpcdn.com/photo/g49UzEXh7V-sWIaLNHhdPA/ms.jpg,"It's McDonald's. It's not as classy and clean as many suburban McDonald's are now, but it's fine.

Like many businesses in this area, you can get homeless...",https://www.yelp.com/biz/mcdonalds-san-francisco-27?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
782,2,"[[Music Venues, musicvenues]]",,,,84-tehama-san-francisco,,False,False,[84 Tehama],San Francisco,37.7867064625,-122.397334501,US,Malden Aly & 2nd St,"[84 Tehama, Financial District, San Francisco, CA 94105]",8.0,"[Financial District, SoMa]",94105.0,CA,,,https://m.yelp.com/biz/84-tehama-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,84 Tehama,,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,1,https://s3-media2.fl.yelpcdn.com/photo/HuMy0kEKZTUkEjdJ1CZLSw/ms.jpg,i was once asked if cocaine could be snorted off the top of my breasts here.  WHAT A TURN ON!  don't you tell me that chivalry is dead.  it's alive and...,https://www.yelp.com/biz/84-tehama-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
783,3,"[[Cafes, cafes], [American (New), newamerican]]",,+1-415-362-4171,,the-fresh-market-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/w4_3f7IDgmVww3nr-r3H1Q/ms.jpg,True,False,[150 Stockton St],San Francisco,37.7874277651,-122.406411636,US,Ofarrell St & Geary St,"[150 Stockton St, Union Square, San Francisco, CA 94108]",9.5,"[Union Square, Financial District]",94108.0,CA,,,https://m.yelp.com/biz/the-fresh-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,The Fresh Market,4153624171.0,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,92,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/189f2ca1fe8c/assets/img/default_avatars/user_medium_square.png,"Best kept secret in Union Square! The service is great and your orders are served professionally and quickly. Great menu selection, fresh fruit salads and...",https://www.yelp.com/biz/the-fresh-market-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
784,4,"[[Comedy Clubs, comedyclubs], [Performing Arts, theater]]",,+1-415-347-6385,,live-sex-sf-comedy-talk-show-san-francisco,https://s3-media2.fl.yelpcdn.com/bphoto/Iz7jq5M2VPZaMJSUM6QYxw/ms.jpg,True,False,"[Piano Fight, 144 Taylor St]",San Francisco,37.7839092,-122.4106652,US,,"[Piano Fight, 144 Taylor St, Tenderloin, San Francisco, CA 94102]",9.5,"[Tenderloin, Union Square]",94102.0,CA,,,https://m.yelp.com/biz/live-sex-sf-comedy-talk-show-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,Live Sex SF Comedy Talk Show,4153476385.0,5.0,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/f1def11e4e79/ico/stars/v1/stars_5.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/22affc4e6c38/ico/stars/v1/stars_large_5.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/c7623205d5cd/ico/stars/v1/stars_small_5.png,3,https://s3-media1.fl.yelpcdn.com/photo/fUMyEMz32qBcok3GP815aA/ms.jpg,Live Sex SF has produced some of the most interesting evenings I've spent in SF. It's not what you think: people are not actually having live sex on stage...,https://www.yelp.com/biz/live-sex-sf-comedy-talk-show-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
785,5,"[[Local Flavor, localflavor], [Active Life, active], [Festivals, festivals]]",,,,san-francisco-ski-and-snowboard-festival-san-francisco,https://s3-media4.fl.yelpcdn.com/bphoto/5QanTVkxXWGtFra9oUaXAg/ms.jpg,False,False,[Fort Mason Pavilion],San Francisco,37.806969761,-122.430353165,US,,"[Fort Mason Pavilion, Marina/Cow Hollow, San Francisco, CA 94123]",9.5,[Marina/Cow Hollow],94123.0,CA,,,https://m.yelp.com/biz/san-francisco-ski-and-snowboard-festival-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,San Francisco Ski and Snowboard Festival,,3.5,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/5ef3eb3cb162/ico/stars/v1/stars_3_half.png,https://s3-media3.fl.yelpcdn.com/assets/2/www/img/bd9b7a815d1b/ico/stars/v1/stars_large_3_half.png,https://s3-media1.fl.yelpcdn.com/assets/2/www/img/2e909d5d3536/ico/stars/v1/stars_small_3_half.png,37,https://s3-media1.fl.yelpcdn.com/photo/NFA0lRURTMj7WoHE-TfLYA/ms.jpg,"NO BRAKES ON THE BAY BRIDGE

I try to attend the Silicon Valley and SF Ski/Snow Fest each year. This year we went to Sacramento only.  The last time I...",https://www.yelp.com/biz/san-francisco-ski-and-snowboard-festival-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
786,6,"[[Musicians, musicians], [Music Venues, musicvenues]]",,,,the-city-stage-san-francisco,https://s3-media3.fl.yelpcdn.com/bphoto/sYeRL1mRiNx0w65hQ6stew/ms.jpg,False,False,[13 Hinckley Walk],San Francisco,37.7960615899,-122.395902396,US,,"[13 Hinckley Walk, Financial District, San Francisco, CA 94111]",9.5,[Financial District],94111.0,CA,,,https://m.yelp.com/biz/the-city-stage-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw,The City Stage,,4.0,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/c2f3dd9799a5/ico/stars/v1/stars_4.png,https://s3-media2.fl.yelpcdn.com/assets/2/www/img/ccf2b76faa2c/ico/stars/v1/stars_large_4.png,https://s3-media4.fl.yelpcdn.com/assets/2/www/img/f62a5be2f902/ico/stars/v1/stars_small_4.png,1,https://s3-media3.fl.yelpcdn.com/photo/UKuZZ0IzlvwOkh-6RwSi6A/ms.jpg,"4/5 Stars

ONE REPUBLIC NIGHT

The City Stage in the Super City was a great place for night concerts! I will rate this place on space, sound, drinks, crowd...",https://www.yelp.com/biz/the-city-stage-san-francisco?adjust_creative=SD5ybcet2QSwWXz2N7M5lw&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=SD5ybcet2QSwWXz2N7M5lw
